PurchaseID,PurchaseDate,SupplierID,ProductID,Quantity,UnitCost,PurchaseAmount
P068541,2023-07-06,SUP0576,PROD00356,92,4989.57,459040.44
P068542,2023-02-23,SUP0255,PROD04712,78,51742.44,4035910.32
P068543,2024-09-20,SUP0332,PROD04551,43,89940.04,3867421.72
P068544,2025-07-22,SUP0899,PROD00839,83,87528.2,7264840.6
P068545,2024-08-13,SUP0266,PROD00042,55,78990.39,4344471.45
P068546,2025-12-31,SUP0662,PROD03470,98,38513.66,3774338.68
P068547,2023-11-10,SUP0040,PROD01995,40,5654.64,226185.6
P068548,2025-09-05,SUP0870,PROD02146,68,66503.59,4522244.12
P068549,2025-02-11,SUP0911,PROD02178,34,73070.3,2484390.2
P068550,2023-06-27,SUP0685,PROD00349,92,73914.66,6800148.72
P068551,2023-12-01,SUP0902,PROD03258,45,76062.95,3422832.75
P068552,2025-05-24,SUP0113,PROD01315,34,59302.1,2016271.4
P068553,2023-02-02,SUP0222,PROD01982,49,48727.02,2387623.98
P068554,2024-01-29,SUP0593,PROD03237,81,14528.65,1176820.65
P068555,2025-03-09,SUP0929,PROD04542,85,61341.68,5214042.8
P068556,2024-08-18,SUP0539,PROD01609,19,91983.15,1747679.85
P068557,2024-04-12,SUP0451,PROD03582,30,31109.14,933274.2
P068558,2024-11-14,SUP0297,PROD02230,50,33538.42,1676921.0
P068559,2025-12-09,SUP0392,PROD00103,32,71652.35,2292875.2
P068560,2024-07-11,SUP0228,PROD04945,87,62687.86,5453843.82
P068561,2025-03-19,SUP0958,PROD03274,75,18792.98,1409473.5
P068562,2024-01-16,SUP0631,PROD04095,26,92861.9,2414409.4
P068563,2024-02-23,SUP0960,PROD04183,13,50641.03,658333.39
P068564,2024-12-29,SUP0830,PROD02887,68,4489.99,305319.32
P068565,2023-10-25,SUP0328,PROD00861,70,62857.55,4400028.5
P068566,2025-03-01,SUP0193,PROD03482,47,58293.72,2739804.84
P068567,2024-06-28,SUP0866,PROD02070,62,24959.41,1547483.42
P068568,2025-04-11,SUP0177,PROD03801,60,34125.62,2047537.2
P068569,2025-03-12,SUP0248,PROD04256,68,64475.17,4384311.56
P068570,2024-01-30,SUP0217,PROD03405,58,79559.63,4614458.54
P068571,2025-11-28,SUP0656,PROD01298,26,53417.81,1388863.06
P068572,2025-09-03,SUP0952,PROD00015,16,30046.39,480742.24
P068573,2025-03-18,SUP0946,PROD00895,23,82251.67,1891788.41
P068574,2025-06-08,SUP0518,PROD04687,59,61657.02,3637764.18
P068575,2024-12-04,SUP0920,PROD00853,66,62976.27,4156433.82
P068576,2025-12-26,SUP0432,PROD02103,96,427.81,41069.76
P068577,2025-07-17,SUP0602,PROD03418,87,97592.51,8490548.37
P068578,2025-05-20,SUP0856,PROD02717,51,77207.29,3937571.79
P068579,2024-01-17,SUP0925,PROD04153,38,32801.14,1246443.32
P068580,2023-03-31,SUP0044,PROD00534,14,91814.92,1285408.88
P068581,2025-05-01,SUP0034,PROD03539,31,45354.12,1405977.72
P068582,2023-02-14,SUP0444,PROD04277,90,26693.12,2402380.8
P068583,2025-02-16,SUP0458,PROD01324,31,58987.77,1828620.87
P068584,2024-10-29,SUP0343,PROD00574,77,56116.54,4320973.58
P068585,2023-12-16,SUP0280,PROD03270,12,54354.1,652249.2
P068586,2023-12-18,SUP0612,PROD00813,79,83181.55,6571342.45
P068587,2025-01-16,SUP0775,PROD02125,91,27363.9,2490114.9
P068588,2024-01-05,SUP0687,PROD04869,39,69893.49,2725846.11
P068589,2025-08-08,SUP0139,PROD02325,70,32637.22,2284605.4
P068590,2024-04-03,SUP0685,PROD03706,83,33311.27,2764835.41
P068591,2025-09-01,SUP0362,PROD03059,43,84065.09,3614798.87
P068592,2024-08-16,SUP0584,PROD02130,80,81513.38,6521070.4
P068593,2024-11-21,SUP0062,PROD02738,89,74512.59,6631620.51
P068594,2024-11-17,SUP0500,PROD00159,30,31299.88,938996.4
P068595,2023-08-24,SUP0864,PROD01599,64,46620.79,2983730.56
P068596,2023-06-26,SUP0757,PROD00765,17,44840.59,762290.03
P068597,2025-02-11,SUP0293,PROD00052,95,85407.96,8113756.2
P068598,2023-01-31,SUP0866,PROD00163,76,45225.36,3437127.36
P068599,2025-06-07,SUP0020,PROD01643,42,11818.02,496356.84
P068600,2023-09-28,SUP0032,PROD03292,75,76689.85,5751738.75
P068601,2023-06-05,SUP0980,PROD01762,16,85150.45,1362407.2
P068602,2025-06-30,SUP0198,PROD02748,71,97022.26,6888580.46
P068603,2025-06-24,SUP0384,PROD01622,92,35020.25,3221863.0
P068604,2024-01-31,SUP0641,PROD02476,83,51468.24,4271863.92
P068605,2025-06-13,SUP0773,PROD00709,53,36462.09,1932490.77
P068606,2024-05-25,SUP0782,PROD02981,29,64393.0,1867397.0
P068607,2025-03-12,SUP0639,PROD02433,61,90380.98,5513239.78
P068608,2024-05-15,SUP0441,PROD01180,61,74685.46,4555813.06
P068609,2024-08-15,SUP0172,PROD01900,57,24587.16,1401468.12
P068610,2023-12-10,SUP0182,PROD01198,17,45202.44,768441.48
P068611,2023-11-01,SUP0460,PROD01297,78,43669.33,3406207.74
P068612,2024-11-25,SUP0893,PROD02071,69,22307.77,1539236.13
P068613,2025-03-01,SUP0069,PROD00566,49,51721.75,2534365.75
P068614,2025-01-21,SUP0451,PROD00795,81,74830.72,6061288.32
P068615,2024-11-02,SUP0200,PROD01130,87,91000.27,7917023.49
P068616,2024-01-14,SUP0582,PROD01568,67,74077.88,4963217.96
P068617,2025-04-30,SUP0429,PROD03369,46,20714.63,952872.98
P068618,2025-08-29,SUP0240,PROD00137,93,85641.0,7964613.0
P068619,2023-08-06,SUP0126,PROD02911,52,62454.35,3247626.2
P068620,2025-12-08,SUP0866,PROD04605,18,34133.71,614406.78
P068621,2025-04-16,SUP0346,PROD02541,80,7805.42,624433.6
P068622,2024-08-26,SUP0366,PROD01359,90,75202.03,6768182.7
P068623,2024-04-05,SUP0074,PROD03520,97,10941.3,1061306.1
P068624,2025-07-03,SUP0426,PROD03419,74,64032.25,4738386.5
P068625,2024-08-21,SUP0335,PROD02658,18,10832.32,194981.76
P068626,2023-07-28,SUP0819,PROD01561,51,58400.59,2978430.09
P068627,2023-05-13,SUP0503,PROD00375,44,42535.75,1871573.0
P068628,2023-05-31,SUP0736,PROD02345,75,93176.19,6988214.25
P068629,2025-03-13,SUP0805,PROD03560,64,88087.96,5637629.44
P068630,2025-06-12,SUP0140,PROD00597,87,41341.23,3596687.01
P068631,2023-12-10,SUP0832,PROD01803,62,49260.22,3054133.64
P068632,2024-01-12,SUP0189,PROD04213,20,19999.82,399996.4
P068633,2025-08-11,SUP0521,PROD04088,10,60227.24,602272.4
P068634,2023-09-06,SUP0364,PROD01139,23,77228.91,1776264.93
P068635,2023-12-02,SUP0713,PROD03832,17,35264.07,599489.19
P068636,2025-09-29,SUP0302,PROD04879,89,40755.62,3627250.18
P068637,2025-02-12,SUP0885,PROD04850,63,30988.06,1952247.78
P068638,2024-07-05,SUP0957,PROD04406,78,11515.84,898235.52
P068639,2025-08-04,SUP0916,PROD03649,47,93186.96,4379787.12
P068640,2023-02-10,SUP0332,PROD01953,51,65509.63,3340991.13
P068641,2025-02-22,SUP0902,PROD01782,96,61653.25,5918712.0
P068642,2025-07-02,SUP0235,PROD01944,42,35784.07,1502930.94
P068643,2023-09-18,SUP0934,PROD00197,28,59473.02,1665244.56
P068644,2024-08-17,SUP0658,PROD01955,60,47813.3,2868798.0
P068645,2024-07-01,SUP0020,PROD01498,24,15147.58,363541.92
P068646,2024-07-21,SUP0529,PROD01321,60,90232.62,5413957.2
P068647,2024-06-18,SUP0426,PROD04891,64,91189.1,5836102.4
P068648,2024-08-19,SUP0631,PROD04100,98,51194.56,5017066.88
P068649,2024-12-27,SUP0761,PROD04548,23,19928.64,458358.72
P068650,2023-10-01,SUP0805,PROD04172,23,83678.95,1924615.85
P068651,2024-06-08,SUP0343,PROD04998,39,97583.54,3805758.06
P068652,2024-10-22,SUP0450,PROD04038,61,71565.48,4365494.28
P068653,2025-03-06,SUP0618,PROD01261,80,9338.95,747116.0
P068654,2025-11-15,SUP0120,PROD02085,72,21682.7,1561154.4
P068655,2025-09-21,SUP0235,PROD04640,67,21571.36,1445281.12
P068656,2023-02-18,SUP0602,PROD03378,33,35888.14,1184308.62
P068657,2025-06-06,SUP0262,PROD03829,59,97094.39,5728569.01
P068658,2024-10-19,SUP0691,PROD00515,71,48235.68,3424733.28
P068659,2024-10-08,SUP0407,PROD00603,92,52008.62,4784793.04
P068660,2023-12-26,SUP0842,PROD00796,42,28713.07,1205948.94
P068661,2023-11-22,SUP0029,PROD02112,95,11358.2,1079029.0
P068662,2023-08-10,SUP0753,PROD04876,11,23878.16,262659.76
P068663,2025-08-22,SUP0234,PROD00035,18,47665.22,857973.96
P068664,2023-04-25,SUP0893,PROD00830,61,15031.97,916950.17
P068665,2025-10-28,SUP0597,PROD03451,51,385.51,19661.01
P068666,2024-04-21,SUP0080,PROD01490,94,36892.18,3467864.92
P068667,2024-04-13,SUP0532,PROD03970,11,69718.66,766905.26
P068668,2024-06-29,SUP0082,PROD01425,22,60290.54,1326391.88
P068669,2023-04-03,SUP0482,PROD03728,39,32203.54,1255938.06
P068670,2023-10-15,SUP0687,PROD00151,38,24638.28,936254.64
P068671,2025-03-06,SUP0531,PROD02095,43,37820.82,1626295.26
P068672,2023-09-19,SUP0662,PROD02437,33,46636.24,1538995.92
P068673,2023-06-02,SUP0492,PROD01626,53,92836.52,4920335.56
P068674,2025-06-10,SUP0541,PROD03268,31,91633.58,2840640.98
P068675,2024-12-05,SUP0044,PROD01298,46,53417.81,2457219.26
P068676,2023-06-15,SUP0725,PROD04806,73,13923.29,1016400.17
P068677,2023-08-08,SUP0374,PROD02335,27,87387.95,2359474.65
P068678,2023-01-08,SUP0834,PROD01885,57,32297.96,1840983.72
P068679,2024-12-27,SUP0566,PROD02101,26,70983.44,1845569.44
P068680,2025-05-16,SUP0508,PROD01886,87,95755.07,8330691.09
P068681,2023-05-27,SUP0585,PROD02226,73,63845.01,4660685.73
P068682,2025-04-03,SUP0228,PROD01824,71,63085.84,4479094.64
P068683,2025-11-20,SUP0388,PROD02912,12,13651.1,163813.2
P068684,2024-04-26,SUP0273,PROD01356,58,89520.31,5192177.98
P068685,2024-05-14,SUP0595,PROD00661,60,11833.69,710021.4
P068686,2023-06-17,SUP0473,PROD03488,76,39294.98,2986418.48
P068687,2025-12-16,SUP0304,PROD00356,15,4989.57,74843.55
P068688,2024-10-11,SUP0700,PROD02974,55,54929.4,3021117.0
P068689,2024-05-07,SUP0165,PROD04260,81,78113.17,6327166.77
P068690,2023-12-26,SUP0091,PROD02567,56,80633.25,4515462.0
P068691,2025-12-06,SUP0462,PROD00587,79,36609.58,2892156.82
P068692,2025-08-06,SUP0158,PROD04571,93,36666.95,3410026.35
P068693,2023-11-19,SUP0919,PROD00511,76,79308.54,6027449.04
P068694,2025-10-03,SUP0052,PROD02702,51,26940.58,1373969.58
P068695,2023-08-16,SUP0047,PROD03117,88,17261.47,1519009.36
P068696,2024-03-01,SUP0216,PROD03596,31,21940.81,680165.11
P068697,2024-08-07,SUP0966,PROD03415,75,90812.31,6810923.25
P068698,2025-08-01,SUP0519,PROD00619,30,60321.34,1809640.2
P068699,2024-07-27,SUP0936,PROD04786,30,11763.64,352909.2
P068700,2024-03-30,SUP0661,PROD02930,54,73511.07,3969597.78
P068701,2023-08-10,SUP0555,PROD02328,35,71077.31,2487705.85
P068702,2025-11-03,SUP0274,PROD01130,88,91000.27,8008023.76
P068703,2023-11-14,SUP0730,PROD00845,59,5036.22,297136.98
P068704,2025-09-02,SUP0441,PROD00912,55,64233.75,3532856.25
P068705,2023-04-12,SUP0047,PROD02217,51,17660.11,900665.61
P068706,2023-06-30,SUP0298,PROD02127,49,27203.28,1332960.72
P068707,2024-07-23,SUP0492,PROD04625,68,44202.38,3005761.84
P068708,2023-03-23,SUP0614,PROD01373,81,79438.51,6434519.31
P068709,2024-02-09,SUP0142,PROD03113,38,45235.11,1718934.18
P068710,2024-06-11,SUP0785,PROD00723,76,48656.38,3697884.88
P068711,2024-06-25,SUP0999,PROD04448,66,96337.89,6358300.74
P068712,2024-05-24,SUP0650,PROD02420,12,17093.47,205121.64
P068713,2025-07-14,SUP0011,PROD04645,51,64355.42,3282126.42
P068714,2023-01-25,SUP0565,PROD04883,25,8825.4,220635.0
P068715,2025-06-30,SUP0953,PROD00794,86,44473.04,3824681.44
P068716,2023-12-16,SUP0173,PROD00987,65,91519.72,5948781.8
P068717,2024-12-18,SUP0751,PROD02804,48,8038.88,385866.24
P068718,2023-02-04,SUP0370,PROD00430,91,92786.11,8443536.01
P068719,2024-02-26,SUP0251,PROD00687,60,2807.63,168457.8
P068720,2024-01-02,SUP0636,PROD03894,46,55533.72,2554551.12
P068721,2023-09-04,SUP0174,PROD02111,67,11853.26,794168.42
P068722,2024-05-28,SUP0219,PROD00006,22,6123.81,134723.82
P068723,2023-01-30,SUP0129,PROD00245,98,35703.56,3498948.88
P068724,2024-07-29,SUP0660,PROD04826,59,85063.1,5018722.9
P068725,2025-04-29,SUP0852,PROD03811,67,72434.15,4853088.05
P068726,2023-05-18,SUP0611,PROD04462,57,79165.79,4512450.03
P068727,2023-09-01,SUP0853,PROD02321,11,95748.94,1053238.34
P068728,2025-03-17,SUP0924,PROD00423,77,8520.74,656096.98
P068729,2024-04-18,SUP0117,PROD00016,88,68793.38,6053817.44
P068730,2025-03-27,SUP0310,PROD04227,87,69839.3,6076019.1
P068731,2023-12-26,SUP0053,PROD03105,88,27239.62,2397086.56
P068732,2025-03-17,SUP0577,PROD01563,35,64547.27,2259154.45
P068733,2023-04-27,SUP0807,PROD04353,44,99582.43,4381626.92
P068734,2023-02-04,SUP0241,PROD04349,66,40995.58,2705708.28
P068735,2025-03-27,SUP0967,PROD04415,48,55913.0,2683824.0
P068736,2025-04-08,SUP0810,PROD01851,31,59932.97,1857922.07
P068737,2024-05-22,SUP0893,PROD03998,61,67465.69,4115407.09
P068738,2025-03-07,SUP0305,PROD02024,51,98289.75,5012777.25
P068739,2025-03-10,SUP0813,PROD02900,91,30962.68,2817603.88
P068740,2024-09-04,SUP0597,PROD03245,13,41204.3,535655.9
P068741,2025-02-12,SUP0658,PROD00396,46,41444.16,1906431.36
P068742,2024-12-18,SUP0635,PROD04786,50,11763.64,588182.0
P068743,2023-12-28,SUP0376,PROD00100,85,32315.94,2746854.9
P068744,2023-12-12,SUP0010,PROD01885,38,32297.96,1227322.48
P068745,2025-05-16,SUP0514,PROD00151,15,24638.28,369574.2
P068746,2023-02-15,SUP0016,PROD04328,77,52036.63,4006820.51
P068747,2025-11-04,SUP0332,PROD03522,68,95327.51,6482270.68
P068748,2023-05-22,SUP0482,PROD00926,22,82729.3,1820044.6
P068749,2024-12-18,SUP0991,PROD00574,94,56116.54,5274954.76
P068750,2023-08-25,SUP0232,PROD03254,15,14851.6,222774.0
P068751,2024-08-03,SUP0502,PROD00793,40,70131.09,2805243.6
P068752,2024-07-07,SUP0343,PROD03217,56,19405.98,1086734.88
P068753,2023-07-11,SUP0400,PROD03803,79,2662.34,210324.86
P068754,2023-11-03,SUP0161,PROD02065,95,29596.35,2811653.25
P068755,2025-04-12,SUP0268,PROD04291,69,14190.4,979137.6
P068756,2025-09-03,SUP0108,PROD03058,76,14331.18,1089169.68
P068757,2024-12-21,SUP0991,PROD02585,89,28188.59,2508784.51
P068758,2024-06-18,SUP0307,PROD03913,51,47040.29,2399054.79
P068759,2023-03-25,SUP0943,PROD03587,48,39330.51,1887864.48
P068760,2025-01-02,SUP0055,PROD02391,21,81363.94,1708642.74
P068761,2024-02-10,SUP0186,PROD01667,18,62847.03,1131246.54
P068762,2025-02-18,SUP0231,PROD03884,64,93517.94,5985148.16
P068763,2024-05-27,SUP0769,PROD01697,19,69780.63,1325831.97
P068764,2024-11-22,SUP0430,PROD02899,66,23114.2,1525537.2
P068765,2024-12-26,SUP0531,PROD00807,32,74909.24,2397095.68
P068766,2023-01-02,SUP0390,PROD02253,83,82136.83,6817356.89
P068767,2024-04-02,SUP0450,PROD01362,21,46512.8,976768.8
P068768,2025-11-12,SUP0749,PROD04114,78,24790.65,1933670.7
P068769,2025-06-14,SUP0596,PROD00770,96,74038.64,7107709.44
P068770,2023-12-31,SUP0144,PROD04302,11,79683.36,876516.96
P068771,2024-09-04,SUP0844,PROD00828,52,38224.61,1987679.72
P068772,2025-08-15,SUP0424,PROD02971,17,21163.41,359777.97
P068773,2023-05-21,SUP0659,PROD04522,67,19728.45,1321806.15
P068774,2024-10-05,SUP1000,PROD00516,34,62229.82,2115813.88
P068775,2023-02-24,SUP0098,PROD03225,97,65944.54,6396620.38
P068776,2025-05-17,SUP0944,PROD02599,81,36152.77,2928374.37
P068777,2024-09-06,SUP0668,PROD04482,58,64871.94,3762572.52
P068778,2024-11-03,SUP0311,PROD01315,17,59302.1,1008135.7
P068779,2023-10-30,SUP0870,PROD03893,10,89743.62,897436.2
P068780,2024-11-09,SUP0700,PROD04275,96,19589.47,1880589.12
P068781,2023-08-28,SUP0113,PROD00058,90,62479.12,5623120.8
P068782,2025-06-05,SUP0583,PROD04718,39,60105.86,2344128.54
P068783,2025-08-03,SUP0960,PROD02341,77,64068.33,4933261.41
P068784,2024-09-12,SUP0580,PROD00800,29,59167.71,1715863.59
P068785,2024-08-10,SUP0760,PROD00655,68,33624.46,2286463.28
P068786,2024-09-12,SUP0822,PROD01435,80,7859.34,628747.2
P068787,2024-11-05,SUP0843,PROD00920,39,4213.16,164313.24
P068788,2025-09-12,SUP0586,PROD03578,12,56815.72,681788.64
P068789,2025-08-03,SUP0768,PROD04599,37,75238.76,2783834.12
P068790,2023-09-30,SUP0694,PROD03381,19,77518.37,1472849.03
P068791,2023-04-03,SUP0019,PROD04459,17,33758.85,573900.45
P068792,2023-03-18,SUP0427,PROD01382,42,93306.16,3918858.72
P068793,2025-01-24,SUP0039,PROD02737,73,61057.06,4457165.38
P068794,2023-01-11,SUP0230,PROD00605,35,28183.89,986436.15
P068795,2025-04-15,SUP0206,PROD03419,12,64032.25,768387.0
P068796,2024-09-30,SUP0571,PROD01253,40,11232.7,449308.0
P068797,2024-04-16,SUP0941,PROD04548,55,19928.64,1096075.2
P068798,2023-12-19,SUP0018,PROD02268,63,5342.75,336593.25
P068799,2024-03-12,SUP0387,PROD03964,95,57874.71,5498097.45
P068800,2024-08-15,SUP0103,PROD03362,28,39390.8,1102942.4
P068801,2023-07-31,SUP0695,PROD04815,90,91073.66,8196629.4
P068802,2023-01-29,SUP0526,PROD03082,22,92140.24,2027085.28
P068803,2025-05-29,SUP0713,PROD01821,44,3963.43,174390.92
P068804,2024-03-19,SUP0571,PROD01637,41,88290.12,3619894.92
P068805,2024-10-20,SUP0555,PROD01524,76,92372.42,7020303.92
P068806,2024-06-21,SUP0378,PROD02358,35,34031.48,1191101.8
P068807,2024-09-12,SUP0289,PROD04665,56,96498.43,5403912.08
P068808,2023-12-27,SUP0362,PROD02051,79,88552.54,6995650.66
P068809,2025-12-02,SUP0806,PROD04175,42,38756.67,1627780.14
P068810,2023-03-20,SUP0243,PROD02777,46,80577.68,3706573.28
P068811,2023-05-30,SUP0246,PROD03790,29,1452.55,42123.95
P068812,2023-11-23,SUP0962,PROD04829,84,92206.79,7745370.36
P068813,2023-03-06,SUP0970,PROD03313,78,80714.86,6295759.08
P068814,2023-07-17,SUP0446,PROD02843,27,73591.64,1986974.28
P068815,2025-04-14,SUP0342,PROD04411,51,36150.25,1843662.75
P068816,2024-09-26,SUP0197,PROD01890,56,81329.1,4554429.6
P068817,2025-07-14,SUP0300,PROD02645,29,54960.84,1593864.36
P068818,2024-03-23,SUP0859,PROD00727,71,53246.58,3780507.18
P068819,2023-03-13,SUP0055,PROD01834,55,58398.72,3211929.6
P068820,2025-09-18,SUP0215,PROD03310,83,28258.56,2345460.48
P068821,2025-05-16,SUP0274,PROD03329,37,8918.45,329982.65
P068822,2024-05-10,SUP0778,PROD00294,73,56188.52,4101761.96
P068823,2024-12-20,SUP0917,PROD04643,30,18538.97,556169.1
P068824,2025-04-19,SUP0205,PROD00126,23,47750.01,1098250.23
P068825,2024-11-12,SUP0775,PROD04410,20,25118.69,502373.8
P068826,2025-12-21,SUP0003,PROD03224,10,7525.48,75254.8
P068827,2025-10-08,SUP0972,PROD00983,84,30260.82,2541908.88
P068828,2024-10-25,SUP0844,PROD01680,21,76258.91,1601437.11
P068829,2025-05-14,SUP0850,PROD04141,24,17505.49,420131.76
P068830,2024-02-19,SUP0995,PROD00033,62,76188.28,4723673.36
P068831,2025-01-22,SUP0292,PROD00948,42,46437.75,1950385.5
P068832,2024-11-11,SUP0090,PROD04700,70,55387.49,3877124.3
P068833,2025-05-10,SUP0788,PROD03391,84,62766.03,5272346.52
P068834,2025-03-18,SUP0825,PROD01009,28,53006.18,1484173.04
P068835,2025-10-02,SUP0735,PROD04608,96,93844.55,9009076.8
P068836,2025-08-28,SUP0992,PROD04828,65,33745.47,2193455.55
P068837,2025-06-30,SUP0213,PROD01931,46,21909.61,1007842.06
P068838,2025-02-20,SUP0332,PROD02755,86,35781.01,3077166.86
P068839,2025-01-20,SUP0542,PROD02485,95,11128.76,1057232.2
P068840,2023-09-12,SUP0971,PROD04490,44,69460.53,3056263.32
P068841,2023-10-19,SUP0410,PROD03236,57,36616.42,2087135.94
P068842,2024-07-17,SUP0094,PROD01342,90,25987.73,2338895.7
P068843,2024-09-09,SUP0177,PROD04657,38,93525.93,3553985.34
P068844,2023-05-02,SUP0442,PROD03124,13,80626.98,1048150.74
P068845,2025-09-30,SUP0243,PROD04470,92,30969.79,2849220.68
P068846,2025-05-14,SUP0184,PROD00606,53,38380.91,2034188.23
P068847,2023-06-17,SUP0839,PROD04261,98,12722.6,1246814.8
P068848,2024-11-08,SUP0197,PROD02257,63,73859.73,4653162.99
P068849,2024-12-11,SUP0589,PROD00905,87,10977.64,955054.68
P068850,2025-02-26,SUP0887,PROD00183,34,42631.09,1449457.06
P068851,2024-12-17,SUP0787,PROD00408,86,62999.07,5417920.02
P068852,2024-12-30,SUP0653,PROD01755,16,57000.46,912007.36
P068853,2023-06-22,SUP0981,PROD04864,55,42563.04,2340967.2
P068854,2024-07-22,SUP0038,PROD02500,31,74765.35,2317725.85
P068855,2023-07-27,SUP0178,PROD02326,37,40876.21,1512419.77
P068856,2025-08-24,SUP0905,PROD01508,74,6350.8,469959.2
P068857,2023-06-26,SUP0780,PROD00751,63,78957.37,4974314.31
P068858,2024-02-25,SUP0618,PROD02218,96,8837.84,848432.64
P068859,2024-12-06,SUP0868,PROD04447,57,70223.81,4002757.17
P068860,2024-04-20,SUP0456,PROD03209,65,4021.92,261424.8
P068861,2023-04-19,SUP0511,PROD01466,81,7970.42,645604.02
P068862,2023-06-09,SUP0002,PROD01301,91,95543.36,8694445.76
P068863,2024-02-28,SUP0713,PROD00718,36,31597.13,1137496.68
P068864,2024-08-07,SUP0565,PROD02068,26,17090.33,444348.58
P068865,2023-08-20,SUP0321,PROD03704,78,36817.88,2871794.64
P068866,2024-11-29,SUP0219,PROD02356,85,92674.69,7877348.65
P068867,2025-08-29,SUP0799,PROD03409,34,77809.69,2645529.46
P068868,2024-08-02,SUP0941,PROD01092,43,52699.48,2266077.64
P068869,2023-03-24,SUP0403,PROD04528,97,1123.54,108983.38
P068870,2024-09-20,SUP0887,PROD02533,57,22813.43,1300365.51
P068871,2023-06-30,SUP0324,PROD04243,83,36198.19,3004449.77
P068872,2025-05-28,SUP0526,PROD00166,65,30199.93,1962995.45
P068873,2025-12-18,SUP0251,PROD02970,90,83292.1,7496289.0
P068874,2025-09-21,SUP0452,PROD04627,80,29502.11,2360168.8
P068875,2023-11-15,SUP0228,PROD01140,55,40672.53,2236989.15
P068876,2023-10-11,SUP0101,PROD02136,36,75210.66,2707583.76
P068877,2025-12-18,SUP0455,PROD04302,44,79683.36,3506067.84
P068878,2025-02-03,SUP0973,PROD01711,14,36354.78,508966.92
P068879,2023-09-24,SUP0680,PROD03204,43,15950.33,685864.19
P068880,2025-01-21,SUP0790,PROD00724,61,96619.69,5893801.09
P068881,2025-01-07,SUP0403,PROD01274,88,79369.21,6984490.48
P068882,2025-07-30,SUP0747,PROD02042,57,9648.57,549968.49
P068883,2024-05-25,SUP0647,PROD01721,70,33503.1,2345217.0
P068884,2025-03-11,SUP0976,PROD04611,57,36403.3,2074988.1
P068885,2023-03-19,SUP0704,PROD01263,60,57790.74,3467444.4
P068886,2024-12-31,SUP0571,PROD00762,63,93414.67,5885124.21
P068887,2023-05-02,SUP0553,PROD00114,84,10132.51,851130.84
P068888,2024-10-11,SUP0431,PROD03828,99,21865.79,2164713.21
P068889,2023-02-07,SUP0871,PROD04942,75,76414.92,5731119.0
P068890,2025-10-15,SUP0943,PROD01159,35,84746.26,2966119.1
P068891,2025-11-10,SUP0537,PROD01791,40,11327.89,453115.6
P068892,2024-08-13,SUP0577,PROD04637,36,48602.05,1749673.8
P068893,2023-02-27,SUP0744,PROD04796,69,28162.36,1943202.84
P068894,2025-06-23,SUP0140,PROD03616,72,9748.07,701861.04
P068895,2024-05-22,SUP0867,PROD03886,83,3698.01,306934.83
P068896,2025-07-15,SUP0999,PROD01511,30,69088.86,2072665.8
P068897,2023-03-08,SUP0123,PROD03223,74,12042.66,891156.84
P068898,2024-11-29,SUP0548,PROD03298,91,81780.68,7442041.88
P068899,2024-02-08,SUP0350,PROD02928,48,30183.88,1448826.24
P068900,2023-02-27,SUP0211,PROD02304,35,2875.0,100625.0
P068901,2025-03-02,SUP0279,PROD00758,95,6658.47,632554.65
P068902,2024-01-07,SUP0404,PROD00300,28,43531.59,1218884.52
P068903,2024-03-07,SUP0432,PROD02438,24,61264.46,1470347.04
P068904,2025-07-28,SUP0877,PROD02607,31,60301.88,1869358.28
P068905,2023-08-02,SUP0938,PROD02371,11,11418.5,125603.5
P068906,2024-07-11,SUP0628,PROD00522,40,52456.53,2098261.2
P068907,2024-03-16,SUP0221,PROD00481,28,2711.26,75915.28
P068908,2024-04-29,SUP0231,PROD04793,10,82473.6,824736.0
P068909,2023-02-22,SUP0914,PROD04629,61,44462.78,2712229.58
P068910,2024-02-15,SUP0542,PROD01424,38,53400.43,2029216.34
